time,open,high,low,close,tick_volume,spread,real_volume,low_time,high_time
2015-09-03 04:00:00,0.70445,0.70453,0.70017,0.70176,14400,4,13380000000,2015-09-03 04:30:00,2015-09-03 04:00:00
2015-09-03 08:00:00,0.70176,0.7025,0.6992,0.7016,25077,4,23971500000,2015-09-03 09:00:00,2015-09-03 10:30:00
2015-09-03 12:00:00,0.7016,0.70184,0.69942,0.70047,28855,4,26586500000,2015-09-03 14:00:00,2015-09-03 12:00:00
2015-09-03 16:00:00,0.70047,0.70623,0.69992,0.70249,30735,4,33482500000,2015-09-03 16:00:00,2015-09-03 17:00:00
2015-09-03 20:00:00,0.70249,0.70292,0.70058,0.70174,15955,4,15628500000,2015-09-03 21:00:00,2015-09-03 20:00:00
2015-09-04 00:00:00,0.70159,0.70208,0.6999,0.6999,17191,4,13955500000,2015-09-04 03:30:00,2015-09-04 01:30:00
2015-09-04 04:00:00,0.6999,0.70074,0.69586,0.69701,16161,4,13143500000,2015-09-04 07:00:00,2015-09-04 04:00:00
2015-09-04 08:00:00,0.69701,0.6988,0.69598,0.6984,29471,4,27509500000,2015-09-04 08:00:00,2015-09-04 11:30:00
2015-09-04 12:00:00,0.69839,0.70127,0.69272,0.6945,22424,4,19738000000,2015-09-04 15:30:00,2015-09-04 15:30:00
2015-09-04 16:00:00,0.69451,0.6956,0.69083,0.69212,28081,4,30296500000,2015-09-04 18:30:00,2015-09-04 16:00:00
2015-09-04 20:00:00,0.69211,0.69345,0.69078,0.69078,11876,4,8130000000,2015-09-04 23:30:00,2015-09-04 20:00:00
2015-09-07 00:00:00,0.69192,0.69445,0.69111,0.69333,11953,4,9296500000,2015-09-07 00:30:00,2015-09-07 03:00:00
2015-09-07 04:00:00,0.69334,0.69483,0.6916,0.6919,13387,4,10690500000,2015-09-07 07:00:00,2015-09-07 04:30:00
2015-09-07 08:00:00,0.6919,0.69453,0.69139,0.6936,26813,4,31857500000,2015-09-07 08:30:00,2015-09-07 11:00:00
2015-09-07 12:00:00,0.6936,0.69496,0.69311,0.69424,26174,4,24582000000,2015-09-07 14:30:00,2015-09-07 13:00:00
2015-09-07 16:00:00,0.69424,0.69445,0.69215,0.69315,11051,4,10526500000,2015-09-07 18:00:00,2015-09-07 16:00:00
2015-09-07 20:00:00,0.69316,0.69323,0.6922,0.69234,17293,4,17886500000,2015-09-07 23:00:00,2015-09-07 20:00:00
2015-09-08 00:00:00,0.69228,0.6951,0.69228,0.6945,11616,4,9527000000,2015-09-08 00:00:00,2015-09-08 02:30:00
2015-09-08 04:00:00,0.6945,0.69712,0.69328,0.69573,17345,4,16727500000,2015-09-08 04:30:00,2015-09-08 04:30:00
2015-09-08 08:00:00,0.69572,0.69866,0.69474,0.69793,23827,4,26496500000,2015-09-08 08:00:00,2015-09-08 10:00:00
2015-09-08 12:00:00,0.69793,0.69969,0.69723,0.69965,18043,4,17983500000,2015-09-08 13:00:00,2015-09-08 15:30:00
2015-09-08 16:00:00,0.69964,0.7037,0.69946,0.70287,21656,4,27778000000,2015-09-08 17:00:00,2015-09-08 19:00:00
2015-09-08 20:00:00,0.70288,0.70393,0.7017,0.7017,11545,4,10571500000,2015-09-08 23:30:00,2015-09-08 22:00:00
2015-09-09 00:00:00,0.70189,0.70482,0.70141,0.70471,14226,4,12356000000,2015-09-09 00:00:00,2015-09-09 03:30:00
2015-09-09 04:00:00,0.70472,0.707,0.70404,0.70489,14626,4,15166000000,2015-09-09 04:30:00,2015-09-09 05:00:00
2015-09-09 08:00:00,0.70487,0.70631,0.7033,0.70404,21587,4,22631500000,2015-09-09 11:30:00,2015-09-09 08:30:00
2015-09-09 12:00:00,0.70405,0.70469,0.7018,0.70414,18405,4,17301500000,2015-09-09 15:00:00,2015-09-09 13:00:00
2015-09-09 16:00:00,0.70416,0.70579,0.7016,0.70216,22452,4,31251000000,2015-09-09 19:00:00,2015-09-09 16:00:00
2015-09-09 20:00:00,0.70218,0.70276,0.70052,0.70172,14820,4,13947000000,2015-09-09 23:00:00,2015-09-09 20:00:00
2015-09-10 00:00:00,0.69989,0.70041,0.69528,0.69631,13349,4,12313500000,2015-09-10 03:00:00,2015-09-10 00:00:00
2015-09-10 04:00:00,0.69632,0.70099,0.69458,0.69958,16946,4,15520000000,2015-09-10 04:00:00,2015-09-10 06:30:00
2015-09-10 08:00:00,0.6996,0.70925,0.69947,0.70546,30978,4,35856000000,2015-09-10 08:00:00,2015-09-10 11:00:00
2015-09-10 12:00:00,0.70548,0.70809,0.70457,0.70511,25424,4,25158000000,2015-09-10 15:30:00,2015-09-10 14:00:00
2015-09-10 16:00:00,0.70511,0.7093,0.70461,0.7068,29319,4,31746500000,2015-09-10 16:00:00,2015-09-10 19:00:00
2015-09-10 20:00:00,0.70679,0.70993,0.7067,0.70727,17402,4,19173000000,2015-09-10 20:00:00,2015-09-10 21:00:00
2015-09-11 00:00:00,0.70684,0.70854,0.70649,0.7074,14111,4,10861500000,2015-09-11 03:00:00,2015-09-11 01:00:00
2015-09-11 04:00:00,0.70741,0.70801,0.70652,0.70681,9750,4,8132000000,2015-09-11 05:00:00,2015-09-11 04:00:00
2015-09-11 08:00:00,0.70682,0.70692,0.7035,0.70447,21631,4,23000500000,2015-09-11 11:30:00,2015-09-11 08:00:00
2015-09-11 12:00:00,0.70447,0.70721,0.70404,0.7069,17167,4,16933500000,2015-09-11 12:00:00,2015-09-11 15:30:00
2015-09-11 16:00:00,0.7069,0.7091,0.70556,0.70865,18539,4,27188500000,2015-09-11 18:00:00,2015-09-11 19:30:00
2015-09-11 20:00:00,0.70865,0.70919,0.70747,0.709,7613,4,6736500000,2015-09-11 20:30:00,2015-09-11 20:00:00
2015-09-14 00:00:00,0.70849,0.71243,0.70777,0.71196,8988,4,8004000000,2015-09-14 01:30:00,2015-09-14 03:30:00
2015-09-14 04:00:00,0.71197,0.71352,0.7075,0.70854,12570,4,11497000000,2015-09-14 07:00:00,2015-09-14 04:00:00
2015-09-14 08:00:00,0.70854,0.71229,0.70626,0.71214,18668,4,22556000000,2015-09-14 09:00:00,2015-09-14 11:30:00
2015-09-14 12:00:00,0.71216,0.71326,0.71145,0.71248,13966,4,13693000000,2015-09-14 15:00:00,2015-09-14 13:30:00
2015-09-14 16:00:00,0.71249,0.71511,0.71156,0.71392,17418,4,24492000000,2015-09-14 16:00:00,2015-09-14 18:00:00
2015-09-14 20:00:00,0.71393,0.71401,0.71299,0.71356,9549,4,9044500000,2015-09-14 22:00:00,2015-09-14 20:00:00
2015-09-15 00:00:00,0.71369,0.71656,0.71279,0.71532,12550,4,10885000000,2015-09-15 01:00:00,2015-09-15 03:00:00
2015-09-15 04:00:00,0.71533,0.71547,0.71222,0.71238,11534,4,10789000000,2015-09-15 07:30:00,2015-09-15 04:00:00
2015-09-15 08:00:00,0.71238,0.71327,0.71025,0.71298,20057,4,19545500000,2015-09-15 09:30:00,2015-09-15 11:30:00
2015-09-15 12:00:00,0.71298,0.71352,0.71156,0.71167,15610,4,15387000000,2015-09-15 15:30:00,2015-09-15 12:00:00
2015-09-15 16:00:00,0.71166,0.71212,0.7085,0.71055,17181,4,22934500000,2015-09-15 18:00:00,2015-09-15 16:00:00
2015-09-15 20:00:00,0.71056,0.71512,0.71053,0.71418,10995,4,12650500000,2015-09-15 20:00:00,2015-09-15 23:00:00
2015-09-16 00:00:00,0.71374,0.71404,0.71228,0.71311,10464,4,8580000000,2015-09-16 03:00:00,2015-09-16 00:00:00
2015-09-16 04:00:00,0.71311,0.71471,0.71277,0.71408,10507,4,9801500000,2015-09-16 04:30:00,2015-09-16 06:30:00
2015-09-16 08:00:00,0.71407,0.71829,0.71348,0.71667,17053,4,17461500000,2015-09-16 08:30:00,2015-09-16 11:00:00
2015-09-16 12:00:00,0.71666,0.71715,0.71446,0.71622,15337,4,16437500000,2015-09-16 14:00:00,2015-09-16 12:30:00
2015-09-16 16:00:00,0.71622,0.71971,0.71569,0.71858,20627,4,25240500000,2015-09-16 16:30:00,2015-09-16 18:00:00
2015-09-16 20:00:00,0.71858,0.71996,0.71827,0.71969,10808,4,11620000000,2015-09-16 20:30:00,2015-09-16 22:30:00
2015-09-17 00:00:00,0.71934,0.7207,0.71814,0.71826,10881,4,9287500000,2015-09-17 01:30:00,2015-09-17 03:00:00
2015-09-17 04:00:00,0.71826,0.72039,0.71774,0.71838,12220,4,10954000000,2015-09-17 04:30:00,2015-09-17 05:00:00
2015-09-17 08:00:00,0.71837,0.71934,0.71636,0.7173,19041,4,20674500000,2015-09-17 11:00:00,2015-09-17 08:30:00
2015-09-17 12:00:00,0.71731,0.7176,0.71568,0.71616,14167,4,13229500000,2015-09-17 14:00:00,2015-09-17 13:00:00
2015-09-17 16:00:00,0.71616,0.71646,0.71375,0.71468,17382,4,21514000000,2015-09-17 18:30:00,2015-09-17 16:00:00
2015-09-17 20:00:00,0.71467,0.7275,0.71437,0.71749,35935,4,34957500000,2015-09-17 20:00:00,2015-09-17 21:30:00
2015-09-18 00:00:00,0.71688,0.71944,0.71618,0.71845,13644,4,10523000000,2015-09-18 00:30:00,2015-09-18 03:00:00
2015-09-18 04:00:00,0.71845,0.7196,0.7178,0.71923,10844,4,8860000000,2015-09-18 04:00:00,2015-09-18 06:00:00
2015-09-18 08:00:00,0.71923,0.72609,0.71893,0.72518,25595,4,27976500000,2015-09-18 08:00:00,2015-09-18 11:30:00
2015-09-18 12:00:00,0.72518,0.72793,0.72448,0.72684,22410,4,20970000000,2015-09-18 13:00:00,2015-09-18 14:30:00
2015-09-18 16:00:00,0.72684,0.72755,0.72151,0.72259,24096,4,31918000000,2015-09-18 17:00:00,2015-09-18 16:30:00
2015-09-18 20:00:00,0.72259,0.72313,0.71839,0.71843,13818,4,11861000000,2015-09-18 23:30:00,2015-09-18 20:00:00
2015-09-21 00:00:00,0.71899,0.71968,0.71798,0.7187,8708,4,7076000000,2015-09-21 01:00:00,2015-09-21 03:00:00
2015-09-21 04:00:00,0.71869,0.71958,0.71618,0.71734,14038,4,12711000000,2015-09-21 05:30:00,2015-09-21 04:00:00
2015-09-21 08:00:00,0.71734,0.7182,0.71583,0.71604,19420,4,18733000000,2015-09-21 11:30:00,2015-09-21 10:30:00
2015-09-21 12:00:00,0.71604,0.71722,0.71517,0.71557,17767,4,17527500000,2015-09-21 14:00:00,2015-09-21 15:00:00
2015-09-21 16:00:00,0.71557,0.71574,0.71213,0.71266,19871,4,25738500000,2015-09-21 18:30:00,2015-09-21 16:00:00
2015-09-21 20:00:00,0.71265,0.7137,0.71245,0.7133,9509,4,8342500000,2015-09-21 20:00:00,2015-09-21 21:30:00
2015-09-22 00:00:00,0.71285,0.71393,0.71208,0.71355,9917,4,7434500000,2015-09-22 00:30:00,2015-09-22 03:30:00
2015-09-22 04:00:00,0.71354,0.71475,0.71269,0.71279,12033,4,12186500000,2015-09-22 07:30:00,2015-09-22 04:30:00
2015-09-22 08:00:00,0.71278,0.71586,0.71126,0.71139,22732,4,23224000000,2015-09-22 11:30:00,2015-09-22 10:00:00
2015-09-22 12:00:00,0.71138,0.71198,0.70774,0.70841,20171,4,18812500000,2015-09-22 15:30:00,2015-09-22 12:30:00
2015-09-22 16:00:00,0.70843,0.70867,0.70564,0.70754,19640,4,20917000000,2015-09-22 18:00:00,2015-09-22 16:00:00
2015-09-22 20:00:00,0.70756,0.70956,0.70715,0.70888,9274,4,7556000000,2015-09-22 20:00:00,2015-09-22 22:30:00
2015-09-23 00:00:00,0.70882,0.70887,0.70703,0.70799,8348,5,7163000000,2015-09-23 01:30:00,2015-09-23 00:00:00
2015-09-23 04:00:00,0.70799,0.70843,0.70187,0.70268,17015,4,15488500000,2015-09-23 06:00:00,2015-09-23 04:00:00
2015-09-23 08:00:00,0.70268,0.70498,0.70238,0.70483,21680,4,22386000000,2015-09-23 08:00:00,2015-09-23 11:30:00
2015-09-23 12:00:00,0.70482,0.70645,0.70384,0.70437,16213,4,16693500000,2015-09-23 13:00:00,2015-09-23 14:00:00
2015-09-23 16:00:00,0.70436,0.70532,0.69991,0.70116,25325,4,32277500000,2015-09-23 19:00:00,2015-09-23 16:30:00
2015-09-23 20:00:00,0.70117,0.70155,0.69885,0.70041,12166,4,10803000000,2015-09-23 22:30:00,2015-09-23 20:30:00
2015-09-24 00:00:00,0.70044,0.70129,0.69921,0.70013,11673,4,9074500000,2015-09-24 01:30:00,2015-09-24 03:00:00
2015-09-24 04:00:00,0.70013,0.70228,0.69912,0.69932,16351,4,17782500000,2015-09-24 06:00:00,2015-09-24 04:30:00
2015-09-24 08:00:00,0.69934,0.70033,0.69547,0.69562,21830,4,22625000000,2015-09-24 11:30:00,2015-09-24 09:00:00
2015-09-24 12:00:00,0.69562,0.69672,0.6938,0.69659,22217,4,23978500000,2015-09-24 13:30:00,2015-09-24 15:00:00
2015-09-24 16:00:00,0.69659,0.70146,0.69597,0.70041,26265,4,33020500000,2015-09-24 16:00:00,2015-09-24 19:30:00
2015-09-24 20:00:00,0.70041,0.70422,0.69994,0.70247,15547,4,16106500000,2015-09-24 20:00:00,2015-09-24 21:30:00
2015-09-25 00:00:00,0.69918,0.70222,0.69784,0.70101,12993,4,15005500000,2015-09-25 00:30:00,2015-09-25 03:00:00
2015-09-25 04:00:00,0.701,0.70182,0.69918,0.70113,15281,4,19604500000,2015-09-25 05:00:00,2015-09-25 04:00:00
2015-09-25 08:00:00,0.70113,0.70421,0.69979,0.70213,21935,4,27873500000,2015-09-25 11:00:00,2015-09-25 09:30:00
2015-09-25 12:00:00,0.70213,0.70224,0.69906,0.70119,17163,4,20249500000,2015-09-25 14:00:00,2015-09-25 12:00:00
2015-09-25 16:00:00,0.70121,0.70312,0.70029,0.70265,20504,4,29596000000,2015-09-25 17:00:00,2015-09-25 19:30:00
2015-09-25 20:00:00,0.70266,0.70339,0.70149,0.7025,7062,4,8078000000,2015-09-25 22:00:00,2015-09-25 20:00:00
2015-09-28 00:00:00,0.70259,0.70298,0.70066,0.70265,8615,4,10308500000,2015-09-28 02:00:00,2015-09-28 03:30:00
2015-09-28 04:00:00,0.70266,0.70359,0.70164,0.70215,9535,4,11425500000,2015-09-28 07:00:00,2015-09-28 06:00:00
2015-09-28 08:00:00,0.70214,0.70358,0.70099,0.70263,18838,4,22181000000,2015-09-28 08:30:00,2015-09-28 10:30:00
2015-09-28 12:00:00,0.70262,0.70335,0.69816,0.69922,17084,4,20037000000,2015-09-28 15:30:00,2015-09-28 12:30:00
2015-09-28 16:00:00,0.69922,0.70122,0.69788,0.69981,18965,4,24486500000,2015-09-28 16:00:00,2015-09-28 17:30:00
2015-09-28 20:00:00,0.69981,0.69988,0.69795,0.69888,9141,4,12142500000,2015-09-28 23:00:00,2015-09-28 20:00:00
2015-09-29 00:00:00,0.6986,0.69874,0.69573,0.69576,9493,4,11746500000,2015-09-29 03:30:00,2015-09-29 00:00:00
2015-09-29 04:00:00,0.69576,0.69642,0.69455,0.69497,13521,4,18412500000,2015-09-29 04:30:00,2015-09-29 05:00:00
2015-09-29 08:00:00,0.69497,0.69852,0.69364,0.69828,24626,4,31467000000,2015-09-29 08:00:00,2015-09-29 11:30:00
2015-09-29 12:00:00,0.69828,0.70079,0.6965,0.70043,17427,4,25350500000,2015-09-29 12:30:00,2015-09-29 15:30:00
2015-09-29 16:00:00,0.70044,0.70235,0.6982,0.69878,23482,4,33301000000,2015-09-29 16:30:00,2015-09-29 17:30:00
2015-09-29 20:00:00,0.69877,0.70021,0.69785,0.69847,12136,4,15243000000,2015-09-29 22:00:00,2015-09-29 20:30:00
2015-09-30 00:00:00,0.69834,0.702,0.69828,0.70114,11775,4,13955500000,2015-09-30 00:30:00,2015-09-30 03:00:00
2015-09-30 04:00:00,0.70113,0.70204,0.69957,0.70179,13591,4,16230500000,2015-09-30 05:00:00,2015-09-30 05:30:00
2015-09-30 08:00:00,0.70179,0.7038,0.69891,0.7035,20063,4,24637500000,2015-09-30 09:30:00,2015-09-30 11:30:00
2015-09-30 12:00:00,0.7035,0.70373,0.70158,0.70241,14004,4,16746000000,2015-09-30 15:00:00,2015-09-30 13:00:00
2015-09-30 16:00:00,0.70241,0.70344,0.70112,0.70134,23384,4,32246000000,2015-09-30 16:30:00,2015-09-30 16:00:00
2015-09-30 20:00:00,0.70134,0.70213,0.70058,0.70164,14165,4,18713500000,2015-09-30 22:00:00,2015-09-30 23:00:00
2015-10-01 00:00:00,0.70085,0.70207,0.69978,0.70196,13039,4,14379500000,2015-10-01 01:30:00,2015-10-01 03:30:00
2015-10-01 04:00:00,0.70195,0.70617,0.70176,0.70576,16884,4,19447000000,2015-10-01 04:00:00,2015-10-01 07:30:00
2015-10-01 08:00:00,0.70576,0.70735,0.70464,0.7067,17814,4,23978000000,2015-10-01 09:30:00,2015-10-01 11:00:00
2015-10-01 12:00:00,0.70669,0.70845,0.70596,0.70618,15413,4,16196500000,2015-10-01 14:30:00,2015-10-01 12:00:00
2015-10-01 16:00:00,0.70618,0.70813,0.70273,0.70279,24302,4,37884000000,2015-10-01 19:30:00,2015-10-01 16:30:00
2015-10-01 20:00:00,0.70279,0.70361,0.70212,0.70293,12555,4,17744500000,2015-10-01 20:30:00,2015-10-01 21:00:00
2015-10-02 00:00:00,0.70267,0.70458,0.70253,0.70381,11982,4,13814000000,2015-10-02 01:00:00,2015-10-02 03:00:00
2015-10-02 04:00:00,0.70382,0.70549,0.70112,0.70261,15021,4,18363500000,2015-10-02 05:30:00,2015-10-02 04:30:00
2015-10-02 08:00:00,0.70261,0.70511,0.70261,0.70347,17330,4,19533000000,2015-10-02 08:00:00,2015-10-02 10:00:00
2015-10-02 12:00:00,0.70348,0.70657,0.70212,0.70288,17360,4,18155000000,2015-10-02 15:30:00,2015-10-02 15:30:00
2015-10-02 16:00:00,0.70287,0.70459,0.70024,0.70296,27454,4,35177000000,2015-10-02 16:00:00,2015-10-02 18:30:00
2015-10-02 20:00:00,0.70292,0.70567,0.70192,0.70477,13912,4,20593000000,2015-10-02 20:00:00,2015-10-02 23:30:00
2015-10-05 00:00:00,0.70517,0.70578,0.70424,0.7048,12638,4,14823000000,2015-10-05 03:00:00,2015-10-05 00:30:00
2015-10-05 04:00:00,0.7048,0.70802,0.7048,0.70626,13746,4,16716000000,2015-10-05 04:00:00,2015-10-05 05:00:00
2015-10-05 08:00:00,0.70626,0.70946,0.7059,0.70893,26326,4,32725000000,2015-10-05 08:00:00,2015-10-05 11:00:00
2015-10-05 12:00:00,0.70894,0.71108,0.70692,0.70751,21327,4,29568500000,2015-10-05 15:30:00,2015-10-05 12:30:00
2015-10-05 16:00:00,0.70752,0.70902,0.70554,0.7082,22767,4,31573500000,2015-10-05 16:00:00,2015-10-05 18:30:00
2015-10-05 20:00:00,0.7082,0.70981,0.70788,0.70835,11613,4,14748500000,2015-10-05 20:00:00,2015-10-05 21:30:00
2015-10-06 00:00:00,0.70829,0.70886,0.7067,0.7078,14737,4,17978500000,2015-10-06 03:30:00,2015-10-06 03:00:00
2015-10-06 04:00:00,0.70779,0.7134,0.70707,0.71303,16832,4,20961000000,2015-10-06 04:00:00,2015-10-06 07:30:00
2015-10-06 08:00:00,0.71301,0.71301,0.71037,0.71121,22233,4,27690500000,2015-10-06 11:00:00,2015-10-06 08:00:00
2015-10-06 12:00:00,0.7112,0.71237,0.7102,0.71143,16792,4,19362000000,2015-10-06 14:00:00,2015-10-06 12:30:00
2015-10-06 16:00:00,0.71143,0.71561,0.71121,0.71528,24353,4,35240500000,2015-10-06 16:00:00,2015-10-06 19:30:00
2015-10-06 20:00:00,0.71529,0.71749,0.71424,0.71638,14583,4,19725500000,2015-10-06 20:30:00,2015-10-06 22:30:00
2015-10-07 00:00:00,0.71632,0.71652,0.71494,0.71544,11006,4,13372000000,2015-10-07 03:30:00,2015-10-07 01:00:00
2015-10-07 04:00:00,0.71544,0.71876,0.71532,0.7178,14574,4,19756000000,2015-10-07 04:00:00,2015-10-07 06:30:00
2015-10-07 08:00:00,0.7178,0.7215,0.71742,0.71953,22488,4,27489000000,2015-10-07 08:00:00,2015-10-07 11:00:00
2015-10-07 12:00:00,0.71954,0.72342,0.71917,0.72233,17073,4,21005500000,2015-10-07 12:00:00,2015-10-07 15:00:00
2015-10-07 16:00:00,0.72234,0.72344,0.72018,0.7209,25247,4,37100500000,2015-10-07 18:30:00,2015-10-07 17:00:00
2015-10-07 20:00:00,0.7209,0.7223,0.72022,0.72064,15089,4,17962500000,2015-10-07 21:30:00,2015-10-07 20:30:00
2015-10-08 00:00:00,0.72057,0.72119,0.71903,0.72049,12219,4,15180500000,2015-10-08 02:30:00,2015-10-08 03:30:00
2015-10-08 04:00:00,0.72049,0.72154,0.71645,0.71732,17144,4,23494000000,2015-10-08 06:30:00,2015-10-08 04:00:00
2015-10-08 08:00:00,0.71732,0.71877,0.71667,0.71743,22088,4,30830000000,2015-10-08 09:30:00,2015-10-08 11:30:00
2015-10-08 12:00:00,0.71742,0.72001,0.7173,0.71844,16956,4,19420000000,2015-10-08 15:30:00,2015-10-08 14:30:00
2015-10-08 16:00:00,0.71843,0.72339,0.71779,0.72287,20009,4,31258500000,2015-10-08 16:00:00,2015-10-08 19:30:00
2015-10-08 20:00:00,0.72286,0.72715,0.72274,0.72551,17340,4,18062000000,2015-10-08 20:00:00,2015-10-08 21:00:00
2015-10-09 00:00:00,0.72537,0.72734,0.72472,0.726,14214,5,21113000000,2015-10-09 00:00:00,2015-10-09 03:00:00
2015-10-09 04:00:00,0.72599,0.72888,0.72594,0.72834,15451,4,19459500000,2015-10-09 04:00:00,2015-10-09 07:30:00
2015-10-09 08:00:00,0.72834,0.73109,0.72793,0.73066,26214,4,31403000000,2015-10-09 11:00:00,2015-10-09 11:30:00
2015-10-09 12:00:00,0.73065,0.73437,0.73014,0.73298,23576,4,24536000000,2015-10-09 12:00:00,2015-10-09 14:00:00
2015-10-09 16:00:00,0.73298,0.73382,0.73091,0.73311,22037,4,29330500000,2015-10-09 17:00:00,2015-10-09 17:30:00
2015-10-09 20:00:00,0.73312,0.73381,0.7321,0.73322,9690,4,11698000000,2015-10-09 22:30:00,2015-10-09 23:30:00
2015-10-12 00:00:00,0.73183,0.73298,0.73049,0.73232,18053,4,25182500000,2015-10-12 03:00:00,2015-10-12 03:30:00
2015-10-12 04:00:00,0.73232,0.73475,0.73173,0.73321,10086,4,12325000000,2015-10-12 04:00:00,2015-10-12 05:30:00
2015-10-12 08:00:00,0.73321,0.73681,0.73232,0.73623,16857,4,20905500000,2015-10-12 08:30:00,2015-10-12 11:00:00
2015-10-12 12:00:00,0.73622,0.73772,0.73535,0.73664,14291,4,19735500000,2015-10-12 13:00:00,2015-10-12 15:30:00
2015-10-12 16:00:00,0.73664,0.73819,0.73473,0.73746,19680,4,25942000000,2015-10-12 17:00:00,2015-10-12 18:30:00
2015-10-12 20:00:00,0.73746,0.73771,0.73566,0.73632,9062,4,12672000000,2015-10-12 21:30:00,2015-10-12 20:30:00
2015-10-13 00:00:00,0.7359,0.73636,0.7327,0.7328,9554,4,11635000000,2015-10-13 03:30:00,2015-10-13 01:00:00
2015-10-13 04:00:00,0.7328,0.73493,0.72931,0.73159,14031,4,15779500000,2015-10-13 05:00:00,2015-10-13 05:00:00
2015-10-13 08:00:00,0.73159,0.73263,0.72909,0.72979,19393,4,24248500000,2015-10-13 11:30:00,2015-10-13 09:00:00
2015-10-13 12:00:00,0.7298,0.73102,0.72837,0.72945,16726,4,20211000000,2015-10-13 14:30:00,2015-10-13 12:30:00
2015-10-13 16:00:00,0.72944,0.73021,0.72535,0.72774,24096,4,35828000000,2015-10-13 16:00:00,2015-10-13 18:00:00
2015-10-13 20:00:00,0.72775,0.72784,0.72467,0.72472,15336,4,21075000000,2015-10-13 23:00:00,2015-10-13 20:00:00
2015-10-14 00:00:00,0.72435,0.72435,0.7198,0.72182,14555,4,16416500000,2015-10-14 01:00:00,2015-10-14 00:00:00
2015-10-14 04:00:00,0.72184,0.72414,0.72011,0.72261,12117,4,14204500000,2015-10-14 04:30:00,2015-10-14 06:00:00
2015-10-14 08:00:00,0.72262,0.72776,0.72149,0.72634,21897,4,26419500000,2015-10-14 08:00:00,2015-10-14 11:00:00
2015-10-14 12:00:00,0.72634,0.72936,0.72326,0.72748,18884,4,23370000000,2015-10-14 13:30:00,2015-10-14 15:30:00
2015-10-14 16:00:00,0.72749,0.72819,0.72461,0.72644,22463,4,31948500000,2015-10-14 17:00:00,2015-10-14 16:00:00
2015-10-14 20:00:00,0.72644,0.73172,0.7256,0.72987,14087,4,18123500000,2015-10-14 20:00:00,2015-10-14 22:00:00
2015-10-15 00:00:00,0.72995,0.73437,0.72971,0.73055,17452,4,22115000000,2015-10-15 01:30:00,2015-10-15 03:00:00
2015-10-15 04:00:00,0.73055,0.73512,0.72972,0.73189,15328,4,14858000000,2015-10-15 04:00:00,2015-10-15 05:30:00
2015-10-15 08:00:00,0.73187,0.73632,0.73124,0.73387,23658,4,27267000000,2015-10-15 08:30:00,2015-10-15 11:30:00
2015-10-15 12:00:00,0.73386,0.73494,0.72654,0.72892,19333,4,21638500000,2015-10-15 15:30:00,2015-10-15 13:30:00
2015-10-15 16:00:00,0.72892,0.7338,0.72746,0.73326,27500,4,38078000000,2015-10-15 16:00:00,2015-10-15 19:30:00
2015-10-15 20:00:00,0.73326,0.73458,0.73241,0.73295,9366,4,11750000000,2015-10-15 22:30:00,2015-10-15 21:30:00
2015-10-16 00:00:00,0.73284,0.73372,0.72956,0.73055,13531,4,16640500000,2015-10-16 03:30:00,2015-10-16 02:30:00
2015-10-16 04:00:00,0.73054,0.73081,0.72826,0.72849,13254,4,17767000000,2015-10-16 07:00:00,2015-10-16 04:00:00
2015-10-16 08:00:00,0.72847,0.73018,0.72684,0.72755,17739,4,23201500000,2015-10-16 11:30:00,2015-10-16 10:00:00
2015-10-16 12:00:00,0.72754,0.72885,0.72532,0.72709,22306,4,30350000000,2015-10-16 15:00:00,2015-10-16 12:30:00
2015-10-16 16:00:00,0.7271,0.72837,0.72491,0.7269,23208,4,29942000000,2015-10-16 17:00:00,2015-10-16 16:30:00
2015-10-16 20:00:00,0.72692,0.72793,0.72652,0.7268,9420,4,10166000000,2015-10-16 23:30:00,2015-10-16 22:00:00
2015-10-19 00:00:00,0.7258,0.72668,0.72417,0.72493,8505,4,9261500000,2015-10-19 03:30:00,2015-10-19 01:00:00
2015-10-19 04:00:00,0.72493,0.72894,0.72385,0.72742,12126,4,12634000000,2015-10-19 04:30:00,2015-10-19 06:00:00
2015-10-19 08:00:00,0.72741,0.73072,0.72647,0.72907,15793,4,19636500000,2015-10-19 09:30:00,2015-10-19 11:00:00
2015-10-19 12:00:00,0.72907,0.73006,0.72654,0.72658,16635,4,17953500000,2015-10-19 15:30:00,2015-10-19 13:30:00
2015-10-19 16:00:00,0.72658,0.72687,0.72498,0.72577,16812,4,23200000000,2015-10-19 18:30:00,2015-10-19 16:00:00
2015-10-19 20:00:00,0.72576,0.72601,0.72425,0.72472,6540,4,9319000000,2015-10-19 23:00:00,2015-10-19 20:30:00
2015-10-20 00:00:00,0.72467,0.72764,0.72418,0.72659,11104,4,14117000000,2015-10-20 02:00:00,2015-10-20 03:30:00
2015-10-20 04:00:00,0.7266,0.72713,0.725,0.72696,7594,4,10050000000,2015-10-20 05:00:00,2015-10-20 07:30:00
2015-10-20 08:00:00,0.72694,0.72958,0.72677,0.72763,14254,4,20358000000,2015-10-20 08:00:00,2015-10-20 10:30:00
2015-10-20 12:00:00,0.72762,0.72977,0.7268,0.72858,14775,4,20476500000,2015-10-20 12:00:00,2015-10-20 15:00:00
2015-10-20 16:00:00,0.72859,0.72934,0.72527,0.72602,19613,4,29223500000,2015-10-20 18:30:00,2015-10-20 17:00:00
